Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Hour,DayOfWeek,Month,CO(GT)_lag1,CO(GT)_lag24,NMHC(GT)_lag1,NMHC(GT)_lag24,C6H6(GT)_lag1,C6H6(GT)_lag24,NOx(GT)_lag1,NOx(GT)_lag24,NO2(GT)_lag1,NO2(GT)_lag24
2005-01-12,14:00:00,3.1,275.0,15.2,431.0,156.0,15.1,49.6,0.8428,14.0,2.0,1.0,3.8,3.6,275.0,275.0,17.7,18.8,647.0,527.0,185.0,141.0
2005-01-12,15:00:00,3.4,275.0,18.2,491.0,173.0,15.7,48.8,0.8657,15.0,2.0,1.0,3.1,3.2,275.0,275.0,15.2,18.0,431.0,487.0,156.0,147.0
2005-01-12,16:00:00,3.3,275.0,17.2,476.0,166.0,15.8,48.9,0.8707,16.0,2.0,1.0,3.4,3.9,275.0,275.0,18.2,20.1,491.0,581.0,173.0,159.0
2005-01-12,17:00:00,3.4,275.0,17.6,538.0,173.0,14.6,54.0,0.8946,17.0,2.0,1.0,3.3,3.4,275.0,275.0,17.2,17.6,476.0,531.0,166.0,152.0
2005-01-12,18:00:00,4.7,275.0,25.4,621.0,177.0,14.3,56.3,0.9119,18.0,2.0,1.0,3.4,3.9,275.0,275.0,17.6,19.3,538.0,495.0,173.0,144.0
2005-01-12,19:00:00,5.7,275.0,28.4,728.0,182.0,14.1,57.8,0.9262,19.0,2.0,1.0,4.7,3.6,275.0,275.0,25.4,19.7,621.0,487.0,177.0,146.0
2005-01-12,20:00:00,5.6,275.0,27.5,716.0,166.0,13.1,62.9,0.943,20.0,2.0,1.0,5.7,4.7,275.0,275.0,28.4,24.5,728.0,596.0,182.0,162.0
2005-01-12,21:00:00,5.9,275.0,23.3,782.0,177.0,12.0,67.5,0.9467,21.0,2.0,1.0,5.6,4.1,275.0,275.0,27.5,18.4,716.0,595.0,166.0,156.0
2005-01-12,22:00:00,3.6,275.0,15.2,550.0,158.0,10.7,70.9,0.9113,22.0,2.0,1.0,5.9,3.4,275.0,275.0,23.3,16.6,782.0,559.0,177.0,146.0
2005-01-12,23:00:00,2.5,275.0,11.1,377.0,133.0,10.0,73.2,0.8988,23.0,2.0,1.0,3.6,3.5,275.0,275.0,15.2,16.2,550.0,586.0,158.0,151.0
2005-01-13,0:00:00,2.9,275.0,11.5,391.0,123.0,9.4,75.0,0.8874,0.0,3.0,1.0,2.5,1.2,275.0,275.0,11.1,9.6,377.0,399.0,133.0,127.0
2005-01-13,1:00:00,2.5,275.0,10.2,433.0,120.0,8.5,76.9,0.8557,1.0,3.0,1.0,2.9,2.4,275.0,275.0,11.5,11.4,391.0,399.0,123.0,123.0
2005-01-13,2:00:00,1.7,275.0,6.0,287.0,105.0,8.4,75.9,0.8407,2.0,3.0,1.0,2.5,2.1,275.0,275.0,10.2,9.1,433.0,381.0,120.0,122.0
2005-01-13,3:00:00,1.6,275.0,6.3,239.5,95.5,6.9,80.7,0.8054,3.0,3.0,1.0,1.7,1.1,275.0,275.0,6.0,4.3,287.0,271.5,105.0,103.5
2005-01-13,4:00:00,1.1,275.0,3.7,192.0,86.0,6.2,82.1,0.7825,4.0,3.0,1.0,1.6,1.05,275.0,275.0,6.3,4.2,239.5,162.0,95.5,85.0
2005-01-13,5:00:00,0.9,275.0,3.2,161.0,77.0,7.0,77.3,0.7759,5.0,3.0,1.0,1.1,1.0,275.0,275.0,3.7,4.7,192.0,183.0,86.0,83.0
2005-01-13,6:00:00,1.0,275.0,3.7,194.0,81.0,6.5,79.7,0.7751,6.0,3.0,1.0,0.9,1.4,275.0,275.0,3.2,7.3,161.0,357.0,77.0,98.0
2005-01-13,7:00:00,1.6,275.0,8.0,343.0,103.0,7.7,76.8,0.8112,7.0,3.0,1.0,1.0,1.8,275.0,275.0,3.7,9.3,194.0,479.0,81.0,109.0
2005-01-13,8:00:00,3.1,275.0,16.3,624.0,127.0,8.2,74.9,0.8184,8.0,3.0,1.0,1.6,3.8,275.0,275.0,8.0,17.8,343.0,852.0,103.0,138.0
2005-01-13,9:00:00,4.1,275.0,24.0,758.0,134.0,8.8,73.2,0.8298,9.0,3.0,1.0,3.1,4.1,275.0,275.0,16.3,20.1,624.0,822.0,127.0,138.0
2005-01-13,10:00:00,3.9,275.0,15.7,760.0,158.0,9.7,70.1,0.8432,10.0,3.0,1.0,4.1,4.4,275.0,275.0,24.0,19.6,758.0,910.0,134.0,170.0
2005-01-13,11:00:00,3.6,275.0,16.5,713.0,175.0,11.7,62.7,0.8586,11.0,3.0,1.0,3.9,3.5,275.0,275.0,15.7,16.5,760.0,800.0,158.0,191.0
2005-01-13,12:00:00,3.2,275.0,12.8,615.0,178.0,13.1,58.5,0.877,12.0,3.0,1.0,3.6,3.5,275.0,275.0,16.5,17.3,713.0,758.0,175.0,196.0
2005-01-13,13:00:00,2.2,275.0,11.3,319.0,135.0,14.2,54.1,0.8707,13.0,3.0,1.0,3.2,3.8,275.0,275.0,12.8,17.7,615.0,647.0,178.0,185.0
2005-01-13,14:00:00,2.4,275.0,12.9,338.0,133.0,14.2,54.3,0.8757,14.0,3.0,1.0,2.2,3.1,275.0,275.0,11.3,15.2,319.0,431.0,135.0,156.0
2005-01-13,15:00:00,2.7,275.0,14.1,380.0,134.0,14.0,56.3,0.894,15.0,3.0,1.0,2.4,3.4,275.0,275.0,12.9,18.2,338.0,491.0,133.0,173.0
2005-01-13,16:00:00,2.7,275.0,15.8,366.0,137.0,13.5,57.8,0.8933,16.0,3.0,1.0,2.7,3.3,275.0,275.0,14.1,17.2,380.0,476.0,134.0,166.0
2005-01-13,17:00:00,3.9,275.0,19.9,567.0,160.0,12.3,63.0,0.9015,17.0,3.0,1.0,2.7,3.4,275.0,275.0,15.8,17.6,366.0,538.0,137.0,173.0
2005-01-13,18:00:00,5.2,275.0,26.6,702.0,166.0,11.4,68.0,0.9166,18.0,3.0,1.0,3.9,4.7,275.0,275.0,19.9,25.4,567.0,621.0,160.0,177.0
2005-01-13,19:00:00,4.0,275.0,19.8,523.0,144.0,10.8,69.5,0.8995,19.0,3.0,1.0,5.2,5.7,275.0,275.0,26.6,28.4,702.0,728.0,166.0,182.0
2005-01-13,20:00:00,2.9,275.0,13.3,373.0,129.0,11.0,67.1,0.8766,20.0,3.0,1.0,4.0,5.6,275.0,275.0,19.8,27.5,523.0,716.0,144.0,166.0
2005-01-13,21:00:00,3.3,275.0,13.0,467.0,129.0,9.5,71.3,0.8458,21.0,3.0,1.0,2.9,5.9,275.0,275.0,13.3,23.3,373.0,782.0,129.0,177.0
2005-01-13,22:00:00,2.0,275.0,7.5,260.0,107.0,8.8,71.0,0.8089,22.0,3.0,1.0,3.3,3.6,275.0,275.0,13.0,15.2,467.0,550.0,129.0,158.0
2005-01-13,23:00:00,1.8,275.0,7.8,244.0,101.0,8.0,73.4,0.7899,23.0,3.0,1.0,2.0,2.5,275.0,275.0,7.5,11.1,260.0,377.0,107.0,133.0
2005-01-14,0:00:00,2.7,275.0,8.8,317.0,112.0,7.6,73.0,0.7629,0.0,4.0,1.0,1.8,2.9,275.0,275.0,7.8,11.5,244.0,391.0,101.0,123.0
2005-01-14,1:00:00,1.8,275.0,6.4,224.0,98.0,7.1,73.9,0.7515,1.0,4.0,1.0,2.7,2.5,275.0,275.0,8.8,10.2,317.0,433.0,112.0,120.0
2005-01-14,2:00:00,1.3,275.0,4.5,176.0,90.0,7.1,73.5,0.7439,2.0,4.0,1.0,1.8,1.7,275.0,275.0,6.4,6.0,224.0,287.0,98.0,105.0
2005-01-14,3:00:00,1.0,275.0,3.6,139.5,74.5,6.7,75.0,0.739,3.0,4.0,1.0,1.3,1.6,275.0,275.0,4.5,6.3,176.0,239.5,90.0,95.5
2005-01-14,4:00:00,1.1,275.0,4.2,103.0,59.0,5.1,81.3,0.7204,4.0,4.0,1.0,1.0,1.1,275.0,275.0,3.6,3.7,139.5,192.0,74.5,86.0
2005-01-14,5:00:00,1.6,275.0,6.9,367.0,98.0,4.3,82.9,0.6968,5.0,4.0,1.0,1.1,0.9,275.0,275.0,4.2,3.2,103.0,161.0,59.0,77.0
2005-01-14,6:00:00,1.3,275.0,5.0,326.0,109.0,5.3,80.4,0.7234,6.0,4.0,1.0,1.6,1.0,275.0,275.0,6.9,3.7,367.0,194.0,98.0,81.0
2005-01-14,7:00:00,1.4,275.0,7.3,374.0,110.0,5.7,79.3,0.7326,7.0,4.0,1.0,1.3,1.6,275.0,275.0,5.0,8.0,326.0,343.0,109.0,103.0
2005-01-14,8:00:00,5.0,275.0,24.5,756.0,159.0,6.8,74.8,0.7423,8.0,4.0,1.0,1.4,3.1,275.0,275.0,7.3,16.3,374.0,624.0,110.0,127.0
2005-01-14,9:00:00,4.3,275.0,16.9,690.0,144.0,6.9,75.2,0.7505,9.0,4.0,1.0,5.0,4.1,275.0,275.0,24.5,24.0,756.0,758.0,159.0,134.0
2005-01-14,10:00:00,4.1,275.0,17.7,754.0,147.0,8.0,71.9,0.7712,10.0,4.0,1.0,4.3,3.9,275.0,275.0,16.9,15.7,690.0,760.0,144.0,158.0
2005-01-14,11:00:00,3.8,275.0,17.1,750.0,179.0,9.3,67.1,0.7849,11.0,4.0,1.0,4.1,3.6,275.0,275.0,17.7,16.5,754.0,713.0,147.0,175.0
2005-01-14,12:00:00,3.1,275.0,14.7,590.0,164.0,10.2,63.6,0.7928,12.0,4.0,1.0,3.8,3.2,275.0,275.0,17.1,12.8,750.0,615.0,179.0,178.0
2005-01-14,13:00:00,3.3,275.0,17.4,525.0,160.0,11.0,60.9,0.7966,13.0,4.0,1.0,3.1,2.2,275.0,275.0,14.7,11.3,590.0,319.0,164.0,135.0
2005-01-14,14:00:00,3.1,275.0,15.1,406.0,143.0,11.3,60.1,0.8022,14.0,4.0,1.0,3.3,2.4,275.0,275.0,17.4,12.9,525.0,338.0,160.0,133.0
2005-01-14,15:00:00,2.7,275.0,14.5,360.0,138.0,12.2,56.9,0.8068,15.0,4.0,1.0,3.1,2.7,275.0,275.0,15.1,14.1,406.0,380.0,143.0,134.0
2005-01-14,16:00:00,3.4,275.0,16.9,448.0,143.0,11.9,59.1,0.8211,16.0,4.0,1.0,2.7,2.7,275.0,275.0,14.5,15.8,360.0,366.0,138.0,137.0
2005-01-14,17:00:00,5.0,275.0,24.3,733.0,196.0,10.3,66.3,0.8286,17.0,4.0,1.0,3.4,3.9,275.0,275.0,16.9,19.9,448.0,567.0,143.0,160.0
2005-01-14,18:00:00,5.7,275.0,26.1,847.0,197.0,8.2,74.9,0.8187,18.0,4.0,1.0,5.0,5.2,275.0,275.0,24.3,26.6,733.0,702.0,196.0,166.0
2005-01-14,19:00:00,5.8,275.0,26.4,765.0,189.0,7.9,77.1,0.8223,19.0,4.0,1.0,5.7,4.0,275.0,275.0,26.1,19.8,847.0,523.0,197.0,144.0
2005-01-14,20:00:00,5.8,275.0,25.7,715.0,188.0,8.3,75.0,0.8253,20.0,4.0,1.0,5.8,2.9,275.0,275.0,26.4,13.3,765.0,373.0,189.0,129.0
2005-01-14,21:00:00,5.0,275.0,18.2,716.0,190.0,8.2,75.2,0.8185,21.0,4.0,1.0,5.8,3.3,275.0,275.0,25.7,13.0,715.0,467.0,188.0,129.0
2005-01-14,22:00:00,1.7,275.0,6.2,235.0,126.0,8.3,69.7,0.7632,22.0,4.0,1.0,5.0,2.0,275.0,275.0,18.2,7.5,716.0,260.0,190.0,107.0
2005-01-14,23:00:00,1.6,275.0,6.7,198.0,113.0,6.7,74.4,0.7344,23.0,4.0,1.0,1.7,1.8,275.0,275.0,6.2,7.8,235.0,244.0,126.0,101.0
2005-01-15,0:00:00,2.3,275.0,7.5,293.0,129.0,6.4,74.9,0.7238,0.0,5.0,1.0,1.6,2.7,275.0,275.0,6.7,8.8,198.0,317.0,113.0,112.0
2005-01-15,1:00:00,2.4,275.0,7.5,356.0,128.0,4.9,80.1,0.7011,1.0,5.0,1.0,2.3,1.8,275.0,275.0,7.5,6.4,293.0,224.0,129.0,98.0
2005-01-15,2:00:00,2.0,275.0,6.2,285.0,122.0,4.8,79.4,0.6872,2.0,5.0,1.0,2.4,1.3,275.0,275.0,7.5,4.5,356.0,176.0,128.0,90.0
2005-01-15,3:00:00,1.6,275.0,5.1,275.5,118.5,3.3,82.6,0.645,3.0,5.0,1.0,2.0,1.0,275.0,275.0,6.2,3.6,285.0,139.5,122.0,74.5
2005-01-15,4:00:00,1.35,275.0,4.8,266.0,115.0,2.4,86.6,0.6369,4.0,5.0,1.0,1.6,1.1,275.0,275.0,5.1,4.2,275.5,103.0,118.5,59.0
2005-01-15,5:00:00,1.1,275.0,3.1,158.0,92.0,3.4,81.4,0.6425,5.0,5.0,1.0,1.35,1.6,275.0,275.0,4.8,6.9,266.0,367.0,115.0,98.0
2005-01-15,6:00:00,1.0,275.0,2.8,95.0,70.0,4.2,77.0,0.6439,6.0,5.0,1.0,1.1,1.3,275.0,275.0,3.1,5.0,158.0,326.0,92.0,109.0
2005-01-15,7:00:00,1.3,275.0,4.3,148.0,83.0,3.5,80.8,0.6406,7.0,5.0,1.0,1.0,1.4,275.0,275.0,2.8,7.3,95.0,374.0,70.0,110.0
2005-01-15,8:00:00,1.9,275.0,9.7,337.0,127.0,3.5,80.3,0.6366,8.0,5.0,1.0,1.3,5.0,275.0,275.0,4.3,24.5,148.0,756.0,83.0,159.0
2005-01-15,9:00:00,2.6,275.0,10.9,453.0,142.0,4.0,78.5,0.645,9.0,5.0,1.0,1.9,4.3,275.0,275.0,9.7,16.9,337.0,690.0,127.0,144.0
2005-01-15,10:00:00,2.7,275.0,10.6,497.0,155.0,4.5,76.6,0.6534,10.0,5.0,1.0,2.6,4.1,275.0,275.0,10.9,17.7,453.0,754.0,142.0,147.0
2005-01-15,11:00:00,2.4,275.0,10.0,448.0,153.0,5.6,72.3,0.6627,11.0,5.0,1.0,2.7,3.8,275.0,275.0,10.6,17.1,497.0,750.0,155.0,179.0
2005-01-15,12:00:00,2.7,275.0,11.6,496.0,177.0,7.5,64.4,0.672,12.0,5.0,1.0,2.4,3.1,275.0,275.0,10.0,14.7,448.0,590.0,153.0,164.0
2005-01-15,13:00:00,3.1,275.0,15.6,535.0,179.0,8.9,60.8,0.6921,13.0,5.0,1.0,2.7,3.3,275.0,275.0,11.6,17.4,496.0,525.0,177.0,160.0
2005-01-15,14:00:00,4.4,275.0,18.1,644.0,212.0,10.6,55.3,0.7058,14.0,5.0,1.0,3.1,3.1,275.0,275.0,15.6,15.1,535.0,406.0,179.0,143.0
2005-01-15,15:00:00,3.2,275.0,12.3,459.0,182.0,12.3,46.3,0.6597,15.0,5.0,1.0,4.4,2.7,275.0,275.0,18.1,14.5,644.0,360.0,212.0,138.0
2005-01-15,16:00:00,2.9,275.0,11.4,409.0,168.0,12.2,47.0,0.6686,16.0,5.0,1.0,3.2,3.4,275.0,275.0,12.3,16.9,459.0,448.0,182.0,143.0
2005-01-15,17:00:00,3.0,275.0,15.2,515.0,179.0,10.5,55.1,0.6993,17.0,5.0,1.0,2.9,5.0,275.0,275.0,11.4,24.3,409.0,733.0,168.0,196.0
2005-01-15,18:00:00,3.7,275.0,17.4,640.0,182.0,8.7,66.3,0.7491,18.0,5.0,1.0,3.0,5.7,275.0,275.0,15.2,26.1,515.0,847.0,179.0,197.0
2005-01-15,19:00:00,5.2,275.0,20.8,816.0,194.0,7.9,69.9,0.7487,19.0,5.0,1.0,3.7,5.8,275.0,275.0,17.4,26.4,640.0,765.0,182.0,189.0
2005-01-15,20:00:00,3.3,275.0,12.8,505.0,166.0,7.6,65.3,0.6842,20.0,5.0,1.0,5.2,5.8,275.0,275.0,20.8,25.7,816.0,715.0,194.0,188.0
2005-01-15,21:00:00,3.6,275.0,14.7,560.0,168.0,6.5,67.6,0.6608,21.0,5.0,1.0,3.3,5.0,275.0,275.0,12.8,18.2,505.0,716.0,166.0,190.0
2005-01-15,22:00:00,2.3,275.0,8.3,389.0,148.0,5.9,66.4,0.6226,22.0,5.0,1.0,3.6,1.7,275.0,275.0,14.7,6.2,560.0,235.0,168.0,126.0
2005-01-15,23:00:00,3.0,275.0,11.1,492.0,151.0,5.2,70.0,0.6232,23.0,5.0,1.0,2.3,1.6,275.0,275.0,8.3,6.7,389.0,198.0,148.0,113.0
2005-01-16,0:00:00,3.8,275.0,13.6,531.0,165.0,5.2,67.8,0.6028,0.0,6.0,1.0,3.0,2.3,275.0,275.0,11.1,7.5,492.0,293.0,151.0,129.0
2005-01-16,1:00:00,3.2,275.0,9.8,487.0,165.0,4.9,67.1,0.5863,1.0,6.0,1.0,3.8,2.4,275.0,275.0,13.6,7.5,531.0,356.0,165.0,128.0
2005-01-16,2:00:00,2.1,275.0,7.6,293.0,128.0,5.1,65.5,0.5811,2.0,6.0,1.0,3.2,2.0,275.0,275.0,9.8,6.2,487.0,285.0,165.0,122.0
2005-01-16,3:00:00,1.7,275.0,6.0,256.0,121.5,4.0,69.5,0.5706,3.0,6.0,1.0,2.1,1.6,275.0,275.0,7.6,5.1,293.0,275.5,128.0,118.5
2005-01-16,4:00:00,1.7,275.0,5.9,219.0,115.0,3.7,68.9,0.5549,4.0,6.0,1.0,1.7,1.35,275.0,275.0,6.0,4.8,256.0,266.0,121.5,115.0
2005-01-16,5:00:00,1.4,275.0,4.2,198.0,120.0,4.5,62.7,0.5343,5.0,6.0,1.0,1.7,1.1,275.0,275.0,5.9,3.1,219.0,158.0,115.0,92.0
2005-01-16,6:00:00,1.2,275.0,4.5,166.0,106.0,4.7,62.3,0.5368,6.0,6.0,1.0,1.4,1.0,275.0,275.0,4.2,2.8,198.0,95.0,120.0,70.0
2005-01-16,7:00:00,1.4,275.0,5.4,255.0,118.0,3.9,67.1,0.5483,7.0,6.0,1.0,1.2,1.3,275.0,275.0,4.5,4.3,166.0,148.0,106.0,83.0
2005-01-16,8:00:00,1.4,275.0,4.8,312.0,156.0,5.7,54.5,0.5034,8.0,6.0,1.0,1.4,1.9,275.0,275.0,5.4,9.7,255.0,337.0,118.0,127.0
2005-01-16,9:00:00,1.7,275.0,6.3,236.0,130.0,6.1,50.3,0.4769,9.0,6.0,1.0,1.4,2.6,275.0,275.0,4.8,10.9,312.0,453.0,156.0,142.0
2005-01-16,10:00:00,1.0,275.0,2.6,172.0,112.0,9.0,39.5,0.4554,10.0,6.0,1.0,1.7,2.7,275.0,275.0,6.3,10.6,236.0,497.0,130.0,155.0
2005-01-16,11:00:00,1.0,275.0,2.6,138.0,96.0,10.7,34.4,0.4406,11.0,6.0,1.0,1.0,2.4,275.0,275.0,2.6,10.0,172.0,448.0,112.0,153.0
2005-01-16,12:00:00,0.8,275.0,2.2,121.0,89.0,11.1,33.4,0.4401,12.0,6.0,1.0,1.0,2.7,275.0,275.0,2.6,11.6,138.0,496.0,96.0,177.0
2005-01-16,13:00:00,1.0,275.0,3.0,143.0,98.0,11.9,30.8,0.4285,13.0,6.0,1.0,0.8,3.1,275.0,275.0,2.2,15.6,121.0,535.0,89.0,179.0
2005-01-16,14:00:00,0.8,275.0,1.9,114.0,85.0,11.4,32.0,0.431,14.0,6.0,1.0,1.0,4.4,275.0,275.0,3.0,18.1,143.0,644.0,98.0,212.0
2005-01-16,15:00:00,0.7,275.0,2.0,107.0,80.0,11.3,32.5,0.4334,15.0,6.0,1.0,0.8,3.2,275.0,275.0,1.9,12.3,114.0,459.0,85.0,182.0
2005-01-16,16:00:00,1.1,275.0,2.8,176.0,112.0,11.0,33.0,0.4331,16.0,6.0,1.0,0.7,2.9,275.0,275.0,2.0,11.4,107.0,409.0,80.0,168.0
2005-01-16,17:00:00,1.1,275.0,3.3,180.0,121.0,10.3,35.0,0.4377,17.0,6.0,1.0,1.1,3.0,275.0,275.0,2.8,15.2,176.0,515.0,112.0,179.0
2005-01-16,18:00:00,1.2,275.0,3.4,212.0,132.0,8.4,40.9,0.4542,18.0,6.0,1.0,1.1,3.7,275.0,275.0,3.3,17.4,180.0,640.0,121.0,182.0
2005-01-16,19:00:00,2.0,275.0,7.1,331.0,160.0,8.3,38.5,0.4228,19.0,6.0,1.0,1.2,5.2,275.0,275.0,3.4,20.8,212.0,816.0,132.0,194.0
2005-01-16,20:00:00,2.2,275.0,7.4,369.0,167.0,8.1,37.9,0.41,20.0,6.0,1.0,2.0,3.3,275.0,275.0,7.1,12.8,331.0,505.0,160.0,166.0
2005-01-16,21:00:00,1.5,275.0,4.3,274.0,157.0,7.7,39.0,0.4106,21.0,6.0,1.0,2.2,3.6,275.0,275.0,7.4,14.7,369.0,560.0,167.0,168.0
2005-01-16,22:00:00,1.2,275.0,3.9,199.0,130.0,7.0,41.5,0.4193,22.0,6.0,1.0,1.5,2.3,275.0,275.0,4.3,8.3,274.0,389.0,157.0,148.0
2005-01-16,23:00:00,1.5,275.0,5.2,248.0,145.0,6.6,42.6,0.4179,23.0,6.0,1.0,1.2,3.0,275.0,275.0,3.9,11.1,199.0,492.0,130.0,151.0
2005-01-17,0:00:00,1.4,275.0,3.8,197.0,133.0,6.4,44.2,0.428,0.0,0.0,1.0,1.5,3.8,275.0,275.0,5.2,13.6,248.0,531.0,145.0,165.0
2005-01-17,1:00:00,1.2,275.0,3.5,147.0,110.0,6.0,46.0,0.4349,1.0,0.0,1.0,1.4,3.2,275.0,275.0,3.8,9.8,197.0,487.0,133.0,165.0
2005-01-17,2:00:00,1.0,275.0,2.9,135.0,100.0,4.4,53.1,0.4484,2.0,0.0,1.0,1.2,2.1,275.0,275.0,3.5,7.6,147.0,293.0,110.0,128.0
2005-01-17,3:00:00,0.6,275.0,1.4,115.0,89.5,4.0,54.3,0.4454,3.0,0.0,1.0,1.0,1.7,275.0,275.0,2.9,6.0,135.0,256.0,100.0,121.5
2005-01-17,4:00:00,0.7,275.0,1.1,95.0,79.0,3.7,55.8,0.4489,4.0,0.0,1.0,0.6,1.7,275.0,275.0,1.4,5.9,115.0,219.0,89.5,115.0
2005-01-17,5:00:00,0.5,275.0,1.0,94.0,79.0,2.6,58.6,0.4385,5.0,0.0,1.0,0.7,1.4,275.0,275.0,1.1,4.2,95.0,198.0,79.0,120.0
2005-01-17,6:00:00,0.7,275.0,1.6,121.0,90.0,3.2,56.0,0.4364,6.0,0.0,1.0,0.5,1.2,275.0,275.0,1.0,4.5,94.0,166.0,79.0,106.0
2005-01-17,7:00:00,1.0,275.0,3.2,131.0,95.0,3.6,55.4,0.4419,7.0,0.0,1.0,0.7,1.4,275.0,275.0,1.6,5.4,121.0,255.0,90.0,118.0
2005-01-17,8:00:00,3.0,275.0,15.9,552.0,169.0,1.8,63.3,0.4464,8.0,0.0,1.0,1.0,1.4,275.0,275.0,3.2,4.8,131.0,312.0,95.0,156.0
2005-01-17,9:00:00,4.1,275.0,18.0,614.0,199.0,2.4,60.2,0.4426,9.0,0.0,1.0,3.0,1.7,275.0,275.0,15.9,6.3,552.0,236.0,169.0,130.0
2005-01-17,10:00:00,3.1,275.0,14.7,530.0,186.0,4.6,52.1,0.4472,10.0,0.0,1.0,4.1,1.0,275.0,275.0,18.0,2.6,614.0,172.0,199.0,112.0
2005-01-17,11:00:00,3.8,275.0,15.1,721.0,208.0,8.2,40.5,0.4414,11.0,0.0,1.0,3.1,1.0,275.0,275.0,14.7,2.6,530.0,138.0,186.0,96.0
2005-01-17,12:00:00,2.7,275.0,13.4,474.0,178.0,10.5,34.7,0.4393,12.0,0.0,1.0,3.8,0.8,275.0,275.0,15.1,2.2,721.0,121.0,208.0,89.0
2005-01-17,13:00:00,3.1,275.0,14.5,514.0,176.0,11.1,33.3,0.4384,13.0,0.0,1.0,2.7,1.0,275.0,275.0,13.4,3.0,474.0,143.0,178.0,98.0
2005-01-17,14:00:00,3.1,275.0,14.7,504.0,177.0,11.1,32.6,0.4292,14.0,0.0,1.0,3.1,0.8,275.0,275.0,14.5,1.9,514.0,114.0,176.0,85.0
2005-01-17,15:00:00,3.2,275.0,17.0,508.0,182.0,12.4,28.3,0.4076,15.0,0.0,1.0,3.1,0.7,275.0,275.0,14.7,2.0,504.0,107.0,177.0,80.0
2005-01-17,16:00:00,3.3,275.0,15.3,529.0,182.0,12.9,24.5,0.363,16.0,0.0,1.0,3.2,1.1,275.0,275.0,17.0,2.8,508.0,176.0,182.0,112.0
2005-01-17,17:00:00,4.0,275.0,21.2,676.0,193.0,11.4,28.7,0.3865,17.0,0.0,1.0,3.3,1.1,275.0,275.0,15.3,3.3,529.0,180.0,182.0,121.0
2005-01-17,18:00:00,8.6,275.0,43.0,1216.0,272.0,9.2,39.3,0.4573,18.0,0.0,1.0,4.0,1.2,275.0,275.0,21.2,3.4,676.0,212.0,193.0,132.0
2005-01-17,19:00:00,8.7,275.0,37.2,1230.0,225.0,7.8,48.1,0.5115,19.0,0.0,1.0,8.6,2.0,275.0,275.0,43.0,7.1,1216.0,331.0,272.0,160.0
2005-01-17,20:00:00,3.6,275.0,16.7,582.0,181.0,7.2,50.6,0.517,20.0,0.0,1.0,8.7,2.2,275.0,275.0,37.2,7.4,1230.0,369.0,225.0,167.0
2005-01-17,21:00:00,3.0,275.0,13.4,460.0,172.0,6.0,53.3,0.5008,21.0,0.0,1.0,3.6,1.5,275.0,275.0,16.7,4.3,582.0,274.0,181.0,157.0
2005-01-17,22:00:00,1.9,275.0,8.7,340.0,153.0,5.3,55.0,0.4921,22.0,0.0,1.0,3.0,1.2,275.0,275.0,13.4,3.9,460.0,199.0,172.0,130.0
2005-01-17,23:00:00,1.9,275.0,7.4,298.0,143.0,4.2,58.1,0.4832,23.0,0.0,1.0,1.9,1.5,275.0,275.0,8.7,5.2,340.0,248.0,153.0,145.0
2005-01-18,0:00:00,1.6,275.0,6.7,300.0,142.0,3.4,60.9,0.4809,0.0,1.0,1.0,1.9,1.4,275.0,275.0,7.4,3.8,298.0,197.0,143.0,133.0
2005-01-18,1:00:00,1.4,275.0,5.0,223.0,131.0,3.0,60.2,0.4639,1.0,1.0,1.0,1.6,1.2,275.0,275.0,6.7,3.5,300.0,147.0,142.0,110.0
2005-01-18,2:00:00,1.0,275.0,3.4,151.0,105.0,3.2,58.8,0.4578,2.0,1.0,1.0,1.4,1.0,275.0,275.0,5.0,2.9,223.0,135.0,131.0,100.0
2005-01-18,3:00:00,0.7,275.0,2.4,129.5,94.0,3.3,57.7,0.4516,3.0,1.0,1.0,1.0,0.6,275.0,275.0,3.4,1.4,151.0,115.0,105.0,89.5
2005-01-18,4:00:00,0.75,275.0,2.1,108.0,83.0,4.5,53.8,0.4572,4.0,1.0,1.0,0.7,0.7,275.0,275.0,2.4,1.1,129.5,95.0,94.0,79.0
2005-01-18,5:00:00,0.8,275.0,2.5,125.0,87.0,3.1,59.7,0.4604,5.0,1.0,1.0,0.75,0.5,275.0,275.0,2.1,1.0,108.0,94.0,83.0,79.0
2005-01-18,6:00:00,0.9,275.0,3.5,181.0,106.0,4.2,57.1,0.4743,6.0,1.0,1.0,0.8,0.7,275.0,275.0,2.5,1.6,125.0,121.0,87.0,90.0
2005-01-18,7:00:00,1.5,275.0,6.9,341.0,140.0,3.4,58.5,0.4608,7.0,1.0,1.0,0.9,1.0,275.0,275.0,3.5,3.2,181.0,131.0,106.0,95.0
2005-01-18,8:00:00,3.1,275.0,16.8,552.0,167.0,3.9,57.3,0.4661,8.0,1.0,1.0,1.5,3.0,275.0,275.0,6.9,15.9,341.0,552.0,140.0,169.0
2005-01-18,9:00:00,5.1,275.0,20.3,839.0,175.0,4.3,56.8,0.4768,9.0,1.0,1.0,3.1,4.1,275.0,275.0,16.8,18.0,552.0,614.0,167.0,199.0
2005-01-18,10:00:00,5.8,275.0,25.0,1049.0,235.0,5.6,52.9,0.4841,10.0,1.0,1.0,5.1,3.1,275.0,275.0,20.3,14.7,839.0,530.0,175.0,186.0
